folio,ola,urbano_rural,mujer,indi,edad,d1_1,c5,d5_1,d6_1,c13,d3_1_red,d3_2_red,d4_2_red,d4_3_red,time4
110703110,2,1,Mujer,no_indi,18_24,4,4,4,3,3,1,1,1,1,2
110703110,3,1,Mujer,no_indi,25_34,5,3,5,4,2,1,1,1,1,3
110703110,4,1,Mujer,no_indi,25_34,3,3,1,5,2,1,1,1,1,4
140103201,1,1,Mujer,indi,55_64,5,4,2,2,1,1,1,1,2,1
140103201,2,1,Mujer,indi,55_64,4,5,2,4,2,2,2,2,2,2
140103201,3,1,Mujer,indi,65+,5,4,1,1,2,1,1,2,2,3
140103201,4,1,Mujer,indi,65+,4,4,4,4,4,2,2,2,2,4
140103304,1,1,Hombre,no_indi,35_44,4,2,1,4,3,1,1,1,1,1
140103304,2,1,Hombre,indi,45_54,4,3,2,5,4,1,1,1,1,2
140103304,3,1,Hombre,indi,45_54,4,5,2,4,3,1,1,2,2,3
140103304,4,1,Hombre,indi,45_54,4,5,3,4,5,1,1,2,2,4
140103306,1,1,Mujer,no_indi,18_24,4,3,1,4,3,1,1,1,1,1
140103306,2,1,Mujer,no_indi,18_24,4,4,2,3,2,1,1,1,1,2
140103306,3,1,Mujer,indi,25_34,4,2,3,2,3,1,1,2,2,3
140103306,4,1,Mujer,no_indi,25_34,4,3,1,2,3,2,2,2,2,4
140103405,1,1,Mujer,no_indi,35_44,4,3,2,2,3,1,1,1,1,1
140103405,2,1,Mujer,no_indi,35_44,4,3,2,4,4,1,1,1,1,2
140103405,3,1,Mujer,no_indi,35_44,1,2,2,2,4,2,1,2,1,3
140103405,4,1,Mujer,no_indi,35_44,3,1,3,1,1,1,2,1,1,4
140103406,1,1,Hombre,no_indi,45_54,4,3,2,2,3,1,1,1,1,1
140103406,2,1,Hombre,no_indi,45_54,5,5,2,2,2,2,1,1,1,2
140103406,3,1,Hombre,no_indi,45_54,2,4,2,3,3,2,1,1,1,3
140103406,4,1,Hombre,no_indi,55_64,2,3,4,2,2,1,1,1,1,4
140103508,1,1,Hombre,no_indi,45_54,5,4,2,5,4,1,2,2,2,1
140103508,2,1,Hombre,no_indi,45_54,5,4,1,4,5,1,1,2,2,2
140103508,3,1,Hombre,no_indi,55_64,4,4,2,4,3,1,1,1,1,3
140103508,4,1,Hombre,no_indi,55_64,4,4,2,4,3,1,1,1,1,4
140103603,1,1,Mujer,indi,45_54,4,3,2,4,5,2,1,2,2,1
140103603,2,1,Mujer,indi,45_54,2,4,2,4,4,1,1,1,1,2
140103603,3,1,Mujer,indi,55_64,4,3,2,4,3,2,1,2,1,3
140103603,4,1,Mujer,indi,55_64,5,3,4,4,3,1,1,1,1,4
140103609,1,1,Mujer,no_indi,25_34,4,4,2,4,3,2,2,1,1,1
140103609,2,1,Mujer,no_indi,25_34,4,4,2,4,4,2,2,2,2,2
140103609,3,1,Mujer,no_indi,35_44,4,5,2,4,3,1,1,2,1,3
140103609,4,1,Mujer,no_indi,35_44,5,4,3,2,4,2,1,1,1,4
140103610,1,1,Mujer,indi,55_64,2,5,2,3,1,1,1,1,1,1
140103610,2,1,Mujer,indi,65+,4,4,2,3,1,2,1,1,1,2
140103610,3,1,Mujer,indi,65+,5,5,2,4,5,1,1,2,2,3
140103610,4,1,Mujer,indi,65+,4,4,4,4,3,1,1,1,1,4
140143701,1,2,Hombre,no_indi,65+,4,3,2,5,2,1,2,2,1,1
140143701,2,2,Hombre,no_indi,65+,4,4,3,4,4,1,1,2,1,2
140143701,3,2,Hombre,no_indi,65+,4,4,4,2,3,1,1,1,1,3
140143701,4,2,Hombre,indi,65+,5,4,4,3,3,2,1,1,1,4
140143704,1,2,Hombre,indi,35_44,2,5,1,4,4,2,1,1,1,1
140143704,2,2,Hombre,indi,35_44,4,3,2,5,4,1,1,2,2,2
140143704,3,2,Hombre,indi,45_54,4,3,2,4,4,1,1,1,2,3
140143704,4,2,Hombre,indi,45_54,5,5,3,5,5,1,1,1,1,4
140143902,1,2,Mujer,indi,25_34,5,5,5,5,5,2,1,1,2,1
140143902,2,2,Mujer,indi,35_44,4,4,3,4,2,1,1,2,2,2
140143902,3,2,Mujer,indi,35_44,5,5,4,4,5,2,2,2,2,3
140143902,4,2,Mujer,indi,35_44,4,4,5,4,5,1,1,1,1,4
140144101,1,2,Mujer,indi,25_34,5,5,4,4,2,1,1,1,1,1
140144101,2,2,Mujer,indi,35_44,3,3,4,3,4,2,2,2,2,2
140144101,3,2,Mujer,indi,35_44,2,3,2,5,2,1,1,1,1,3
140144101,4,2,Mujer,indi,35_44,1,4,1,4,4,1,1,1,1,4
140144102,1,2,Mujer,indi,45_54,5,5,1,4,3,1,2,2,2,1
140144102,2,2,Mujer,indi,55_64,5,2,2,4,3,2,1,1,1,2
140144102,3,2,Mujer,indi,55_64,5,2,2,4,4,1,1,2,2,3
140144102,4,2,Mujer,indi,55_64,1,3,4,4,4,1,1,1,1,4
140144103,1,2,Mujer,no_indi,45_54,5,5,4,5,4,2,1,1,1,1
140144103,2,2,Mujer,indi,55_64,4,5,2,5,2,1,1,2,1,2
140144103,3,2,Mujer,indi,55_64,4,4,2,4,2,1,1,2,1,3
140144103,4,2,Mujer,indi,55_64,5,4,4,4,1,2,1,1,1,4
140144104,1,2,Mujer,no_indi,55_64,5,5,1,5,5,1,1,2,2,1
140144104,2,2,Mujer,no_indi,65+,5,5,2,4,5,1,1,2,1,2
140144104,3,2,Mujer,no_indi,65+,4,4,2,4,4,1,1,2,2,3
140144104,4,2,Mujer,no_indi,65+,3,3,3,3,2,1,1,1,1,4
140144105,1,2,Mujer,indi,65+,5,4,2,4,3,1,1,2,2,1
140144105,2,2,Mujer,indi,65+,3,3,4,3,1,2,2,2,1,2
140144105,3,2,Mujer,indi,65+,2,3,4,4,2,2,1,1,1,3
140144105,4,2,Mujer,indi,65+,4,5,4,5,3,1,1,1,1,4
140167601,1,1,Mujer,indi,45_54,3,4,3,5,5,2,1,2,2,1
140167601,2,1,Mujer,indi,45_54,3,4,3,4,5,1,1,2,2,2
140167601,3,1,Mujer,indi,55_64,4,4,2,4,1,1,1,2,2,3
140167601,4,1,Mujer,indi,55_64,4,4,1,4,3,1,1,1,1,4
140167602,1,1,Hombre,indi,65+,4,3,2,4,4,2,1,1,1,1
140167602,2,1,Hombre,indi,65+,4,3,3,3,2,1,1,1,1,2
140167602,3,1,Hombre,indi,65+,4,3,3,4,4,2,2,2,2,3
140167602,4,1,Hombre,indi,65+,4,4,4,4,4,1,1,1,1,4
140167603,1,1,Hombre,indi,45_54,4,3,2,4,3,2,1,2,2,1
140167603,2,1,Hombre,indi,45_54,4,2,3,4,1,1,1,2,2,2
140167603,3,1,Hombre,indi,45_54,5,2,2,4,1,1,1,1,1,3
140167603,4,1,Hombre,indi,45_54,4,4,3,3,3,2,2,1,1,4
140167605,1,1,Mujer,no_indi,45_54,4,5,4,5,5,2,1,2,2,1
140167605,2,1,Mujer,no_indi,55_64,4,5,2,5,5,2,1,2,2,2
140167605,3,1,Mujer,indi,55_64,5,5,1,4,3,1,1,2,1,3
140167605,4,1,Mujer,no_indi,55_64,4,4,4,3,3,2,2,1,1,4
140444203,1,2,Mujer,indi,18_24,2,5,4,4,4,2,1,1,1,1
140444203,2,2,Mujer,indi,18_24,3,4,3,4,5,1,1,2,1,2
140444203,3,2,Mujer,indi,25_34,4,4,4,4,3,2,1,1,1,3
140444203,4,2,Mujer,indi,25_34,5,5,5,3,4,2,1,1,1,4
140444205,1,2,Mujer,indi,25_34,4,2,4,4,2,2,1,2,1,1
140444205,2,2,Mujer,indi,25_34,4,4,2,4,2,1,1,2,1,2
140444205,3,2,Mujer,indi,25_34,4,4,3,4,3,1,1,2,1,3
140444205,4,2,Mujer,indi,25_34,5,5,4,4,3,2,2,2,2,4
140444207,1,2,Mujer,indi,55_64,1,3,2,5,4,1,1,2,2,1
140444207,2,2,Mujer,indi,55_64,4,4,4,4,5,1,1,2,2,2
140444207,3,2,Mujer,indi,55_64,4,2,4,5,5,1,1,1,2,3
140444207,4,2,Mujer,indi,65+,5,3,4,5,5,1,1,2,1,4
140475707,1,2,Hombre,no_indi,55_64,4,3,2,1,4,1,1,2,2,1
140475707,2,2,Hombre,no_indi,55_64,4,3,4,4,5,1,1,1,1,2
140475707,3,1,Hombre,no_indi,65+,4,4,2,4,3,2,1,1,1,3
140475707,4,1,Hombre,no_indi,65+,4,4,2,4,3,2,1,1,1,4
140503702,1,1,Mujer,no_indi,45_54,4,4,2,3,3,1,2,1,1,1
140503702,2,1,Mujer,no_indi,45_54,4,4,1,3,5,2,1,1,1,2
140503702,3,1,Mujer,indi,45_54,4,5,3,4,4,1,1,1,1,3
140503702,4,1,Mujer,no_indi,45_54,4,4,4,4,4,1,1,2,1,4
140503902,1,1,Hombre,indi,65+,4,4,2,5,4,1,1,2,2,1
140503902,2,1,Hombre,indi,65+,3,4,4,4,5,1,1,1,1,2
140503902,3,1,Hombre,indi,65+,4,4,4,4,2,1,1,1,1,3
140503902,4,1,Hombre,indi,65+,4,4,1,3,3,1,1,1,1,4
140503904,1,1,Hombre,no_indi,65+,4,4,4,4,5,2,1,1,1,1
140503904,2,1,Hombre,no_indi,65+,4,4,4,3,4,2,1,1,1,2
140503904,3,1,Hombre,no_indi,65+,3,5,4,3,1,2,2,1,2,3
140503904,4,1,Hombre,no_indi,65+,2,4,1,4,4,1,1,1,1,4
140503906,1,1,Hombre,no_indi,55_64,4,3,2,4,4,2,1,2,2,1
140503906,2,1,Hombre,no_indi,55_64,5,2,2,5,3,1,1,2,2,2
140503906,3,1,Hombre,indi,65+,5,2,2,4,1,2,1,2,2,3
140503906,4,1,Hombre,indi,65+,5,4,4,4,4,1,1,1,1,4
140503908,1,1,Mujer,no_indi,35_44,4,4,3,4,3,1,1,2,1,1
140503908,2,1,Mujer,no_indi,45_54,3,1,3,2,3,2,2,2,1,2
140503908,3,1,Mujer,no_indi,45_54,4,4,2,2,2,1,1,1,1,3
140503908,4,1,Mujer,no_indi,45_54,2,4,4,4,3,2,1,1,1,4
140504102,1,1,Mujer,indi,25_34,4,4,1,2,2,1,1,1,1,1
140504102,2,1,Mujer,indi,25_34,3,5,2,4,5,1,1,2,2,2
140504102,3,1,Mujer,indi,25_34,4,4,1,5,5,1,1,1,2,3
140504102,4,1,Mujer,indi,25_34,5,5,4,4,3,2,2,2,2,4
140504103,1,1,Mujer,indi,45_54,4,5,1,4,3,1,1,1,1,1
140504103,2,1,Mujer,indi,45_54,4,5,1,3,4,1,1,2,1,2
140504103,3,1,Mujer,indi,45_54,5,4,4,4,4,1,1,1,1,3
140504103,4,1,Mujer,indi,55_64,5,5,4,4,3,2,2,2,2,4
140504106,1,1,Mujer,no_indi,55_64,4,4,2,2,2,2,2,1,2,1
140504106,2,1,Mujer,no_indi,55_64,5,2,3,4,1,2,1,1,1,2
140504106,3,1,Mujer,no_indi,65+,2,2,2,2,1,1,1,1,1,3
140504106,4,1,Mujer,no_indi,65+,2,2,2,2,1,1,1,1,1,4
140504201,1,1,Mujer,indi,55_64,4,4,4,4,3,2,2,2,2,1
140504201,2,1,Mujer,indi,65+,4,4,2,4,3,1,1,1,1,2
140504201,3,1,Mujer,indi,65+,4,4,4,1,2,1,1,1,1,3
140504201,4,1,Mujer,indi,65+,4,4,3,4,3,2,2,2,2,4
140504202,1,1,Mujer,indi,65+,3,3,4,3,2,2,2,2,2,1
140504202,2,1,Mujer,indi,65+,4,4,5,4,3,1,1,2,1,2
140504202,3,1,Mujer,indi,65+,5,5,2,4,4,1,1,2,2,3
140504202,4,1,Mujer,indi,65+,3,5,4,4,5,1,1,1,1,4
140504203,1,1,Mujer,indi,35_44,4,5,4,3,3,2,2,2,2,1
140504203,2,1,Mujer,indi,35_44,2,4,3,4,4,2,2,1,1,2
140504203,3,1,Mujer,indi,45_54,5,2,2,4,3,2,1,2,2,3
140504203,4,1,Mujer,indi,45_54,4,4,4,3,3,1,1,1,1,4
140504401,1,1,Mujer,indi,25_34,3,4,4,4,3,2,2,2,2,1
140504401,2,1,Mujer,indi,25_34,2,3,3,3,4,2,2,2,2,2
140504401,3,1,Mujer,indi,35_44,4,4,3,5,2,2,1,2,2,3
140504401,4,1,Mujer,indi,35_44,2,4,1,1,3,1,1,1,1,4
140504403,1,1,Mujer,indi,35_44,4,3,4,4,2,2,2,2,2,1
140504403,2,1,Mujer,indi,35_44,3,3,1,4,3,1,1,1,2,2
140504403,3,1,Mujer,indi,35_44,4,4,2,5,4,1,1,1,1,3
140504403,4,1,Mujer,indi,35_44,3,4,2,3,3,2,2,2,1,4
140504502,1,1,Hombre,indi,55_64,3,4,2,4,2,2,2,2,2,1
140504502,2,1,Hombre,no_indi,55_64,3,3,2,5,4,1,1,1,1,2
140504502,3,1,Hombre,no_indi,55_64,5,2,2,4,1,1,1,2,1,3
140504502,4,1,Hombre,no_indi,55_64,3,4,4,4,4,1,1,1,1,4
140544303,1,2,Hombre,no_indi,45_54,3,3,1,3,1,1,1,1,1,1
140544303,2,2,Hombre,no_indi,55_64,4,3,3,3,3,1,1,1,1,2
140544303,3,2,Hombre,no_indi,55_64,4,4,4,2,3,2,1,1,1,3
140544303,4,2,Hombre,no_indi,55_64,4,4,4,2,3,2,1,1,1,4
210104606,1,1,Hombre,no_indi,45_54,4,4,2,4,3,2,2,2,1,1
210104606,2,1,Hombre,no_indi,45_54,5,4,4,4,1,1,1,1,1,2
210104606,3,1,Hombre,indi,45_54,5,3,2,5,1,1,1,2,1,3
210104606,4,1,Hombre,indi,55_64,5,4,3,3,2,2,2,2,1,4
210104608,1,1,Mujer,no_indi,25_34,3,3,2,3,1,2,2,2,2,1
210104608,2,1,Mujer,no_indi,25_34,3,3,4,3,1,2,2,1,1,2
210104608,3,1,Mujer,no_indi,35_44,3,3,3,3,2,2,1,1,1,3
210104608,4,1,Mujer,no_indi,35_44,3,3,3,1,1,2,1,2,1,4
210208307,1,1,Mujer,indi,45_54,4,5,2,4,2,1,1,1,1,1
210208307,2,1,Mujer,indi,55_64,4,3,3,4,3,2,2,2,2,2
210208307,3,1,Mujer,indi,55_64,4,3,2,4,3,1,1,2,1,3
210208307,4,1,Mujer,indi,55_64,5,5,3,5,1,1,1,1,1,4
210208409,1,1,Hombre,no_indi,35_44,4,3,3,3,3,2,2,2,2,1
210208409,2,1,Hombre,no_indi,35_44,4,4,3,3,4,2,1,2,1,2
210208409,3,1,Hombre,indi,35_44,5,3,2,4,2,2,2,2,2,3
210208409,4,1,Hombre,indi,35_44,5,5,3,4,3,2,2,2,2,4
220104710,1,1,Hombre,indi,45_54,5,4,4,4,2,2,1,2,2,1
220104710,2,1,Hombre,no_indi,45_54,4,4,4,4,3,2,1,1,1,2
220104710,3,1,Hombre,no_indi,55_64,3,5,4,3,3,2,2,2,1,3
220104710,4,1,Hombre,no_indi,55_64,5,3,3,1,2,2,2,2,2,4
220104807,1,1,Hombre,indi,25_34,3,4,2,4,3,2,1,2,1,1
220104807,2,1,Hombre,indi,25_34,2,3,2,4,3,2,1,1,2,2
220104807,3,1,Hombre,indi,25_34,5,2,1,4,2,2,1,1,2,3
220104807,4,1,Hombre,indi,35_44,5,5,4,4,5,1,1,2,2,4
220105109,1,1,Mujer,indi,35_44,4,3,3,4,4,1,1,1,1,1
220105109,2,1,Mujer,indi,45_54,4,3,3,4,4,2,1,1,1,2
220105109,3,1,Mujer,indi,45_54,4,3,3,5,4,1,1,1,2,3
220105109,4,1,Mujer,indi,45_54,3,5,2,5,4,2,1,2,1,4
220105401,1,1,Hombre,indi,35_44,5,4,3,4,4,2,1,2,2,1
220105401,2,1,Hombre,indi,35_44,5,4,3,5,2,1,1,2,2,2
220105401,3,1,Hombre,indi,45_54,5,5,1,5,3,2,1,2,2,3
220105401,4,1,Hombre,indi,45_54,5,4,1,5,3,1,1,2,2,4
220105603,1,1,Mujer,indi,45_54,5,5,2,4,4,2,1,1,1,1
220105603,2,1,Mujer,indi,55_64,4,3,4,4,3,2,2,2,2,2
220105603,3,1,Mujer,indi,55_64,4,5,2,4,3,2,2,2,2,3
220105603,4,1,Mujer,indi,55_64,5,5,5,5,3,2,2,1,1,4
220105704,1,1,Hombre,no_indi,65+,4,4,2,2,4,2,1,1,1,1
220105704,2,1,Hombre,no_indi,65+,4,3,3,2,1,2,2,1,1,2
220105704,3,1,Hombre,no_indi,65+,1,5,2,4,3,1,1,1,1,3
220105704,4,1,Hombre,no_indi,65+,2,5,4,4,3,1,1,2,2,4
220105705,1,1,Mujer,no_indi,55_64,4,3,3,4,4,2,1,1,2,1
220105705,2,1,Mujer,no_indi,55_64,5,3,2,3,2,1,1,1,1,2
220105705,3,1,Mujer,no_indi,55_64,5,3,4,4,3,2,1,1,1,3
220105705,4,1,Mujer,no_indi,55_64,4,5,2,3,1,1,1,2,1,4
220105707,1,1,Hombre,no_indi,55_64,4,2,2,2,2,2,2,1,1,1
220105707,2,1,Hombre,indi,55_64,4,3,2,1,4,1,2,1,1,2
220105707,3,1,Hombre,no_indi,55_64,5,2,4,2,1,2,1,1,1,3
220105707,4,1,Hombre,no_indi,55_64,4,3,4,1,1,1,1,1,1,4
220105708,1,1,Mujer,indi,25_34,3,5,2,4,3,1,1,2,1,1
220105708,2,1,Mujer,indi,25_34,5,4,4,5,2,1,1,2,1,2
220105708,3,1,Mujer,indi,25_34,5,4,2,4,3,2,1,2,2,3
220105708,4,1,Mujer,indi,25_34,5,5,3,5,3,2,2,1,1,4
220105709,1,1,Mujer,indi,65+,4,4,2,4,5,1,1,1,1,1
220105709,2,1,Mujer,indi,65+,4,3,2,1,2,1,1,1,1,2
220105709,3,1,Mujer,indi,65+,5,2,2,4,1,1,1,2,1,3
220105709,4,1,Mujer,indi,65+,5,5,3,4,3,2,2,1,1,4
220105802,1,1,Mujer,no_indi,25_34,4,5,3,3,2,1,1,1,1,1
220105802,2,1,Mujer,no_indi,25_34,4,5,3,3,2,2,1,2,1,2
220105802,3,1,Mujer,no_indi,25_34,4,4,3,4,2,1,1,1,1,3
220105802,4,1,Mujer,no_indi,25_34,4,3,3,3,2,1,1,1,1,4
220105807,1,1,Mujer,indi,25_34,3,3,2,3,4,1,1,1,1,1
220105807,2,1,Mujer,indi,25_34,4,3,2,3,3,1,1,1,1,2
220105807,3,1,Mujer,indi,35_44,3,2,3,2,3,1,1,1,1,3
220105807,4,1,Mujer,indi,35_44,5,3,3,3,3,2,2,2,2,4
220106003,1,1,Mujer,indi,55_64,5,4,2,4,3,1,1,1,1,1
220106003,2,1,Mujer,indi,55_64,4,3,2,4,4,2,1,2,1,2
220106003,3,1,Mujer,indi,55_64,4,2,2,4,3,1,1,2,1,3
220106003,4,1,Mujer,indi,55_64,4,5,5,5,2,2,2,2,1,4
220106006,1,1,Hombre,no_indi,45_54,5,2,2,3,3,2,1,1,2,1
220106006,2,1,Hombre,no_indi,45_54,4,4,2,2,2,2,2,1,1,2
220106006,3,1,Hombre,no_indi,45_54,4,4,2,3,2,2,1,1,1,3
220106006,4,1,Hombre,no_indi,45_54,3,4,4,3,2,1,1,1,1,4
220106105,1,1,Mujer,no_indi,65+,4,3,3,4,3,2,1,1,1,1
220106105,2,1,Mujer,no_indi,65+,4,4,2,4,3,2,1,1,1,2
220106105,3,1,Mujer,no_indi,65+,5,4,1,4,2,1,1,1,1,3
220106105,4,1,Mujer,no_indi,65+,4,4,4,4,3,2,1,2,2,4
220106107,1,1,Mujer,no_indi,55_64,4,3,4,4,3,1,1,1,1,1
220106107,2,1,Mujer,no_indi,55_64,2,4,4,2,3,1,1,1,1,2
220106107,3,1,Mujer,no_indi,55_64,1,1,4,4,3,1,1,1,1,3
220106107,4,1,Mujer,indi,55_64,4,3,3,4,2,2,2,2,2,4
220106209,1,1,Mujer,indi,18_24,3,4,2,3,3,1,1,2,2,1
220106209,2,1,Mujer,indi,18_24,4,4,2,3,5,1,1,2,2,2
220106209,3,1,Mujer,indi,25_34,3,3,2,4,1,1,1,1,1,3
220106209,4,1,Mujer,indi,25_34,5,5,3,5,4,1,1,2,1,4
220106301,1,1,Mujer,indi,25_34,4,5,4,4,2,1,1,1,1,1
220106301,2,1,Mujer,indi,25_34,4,4,4,4,2,1,1,1,1,2
220106301,3,1,Mujer,indi,35_44,4,4,3,4,2,2,1,2,2,3
220106301,4,1,Mujer,indi,35_44,4,5,3,5,3,2,1,2,1,4
220106304,1,1,Mujer,no_indi,65+,1,4,3,1,2,1,1,1,1,1
220106304,2,1,Mujer,no_indi,65+,5,3,2,3,2,1,1,1,1,2
220106304,3,1,Mujer,indi,65+,2,2,3,2,1,1,1,1,1,3
220106304,4,1,Mujer,indi,65+,3,5,3,5,1,2,1,2,1,4
220106403,1,1,Mujer,indi,35_44,4,5,1,3,4,2,2,2,1,1
220106403,2,1,Mujer,indi,35_44,5,4,1,4,5,1,1,1,1,2
220106403,3,1,Mujer,indi,45_54,4,3,1,5,4,1,1,2,2,3
220106403,4,1,Mujer,indi,45_54,4,4,2,4,4,1,1,1,1,4
220106501,1,1,Mujer,no_indi,65+,4,4,3,4,2,1,1,1,1,1
220106501,2,1,Mujer,no_indi,65+,4,5,3,5,3,1,1,1,1,2
220106501,3,1,Mujer,no_indi,65+,3,4,2,4,2,2,1,1,1,3
220106501,4,1,Mujer,no_indi,65+,1,4,5,1,3,2,2,1,1,4
220106507,1,1,Mujer,no_indi,25_34,2,1,4,1,3,2,2,2,2,1
220106507,2,1,Mujer,indi,35_44,4,1,3,3,3,2,2,2,2,2
220106507,3,1,Mujer,indi,35_44,5,4,3,3,2,2,1,1,1,3
220106507,4,1,Mujer,indi,35_44,4,1,4,2,3,2,2,2,2,4
220106508,1,1,Hombre,indi,35_44,5,5,4,4,4,1,1,2,1,1
220106508,2,1,Hombre,indi,35_44,3,5,5,5,4,2,1,2,1,2
220106508,3,1,Hombre,indi,35_44,4,5,4,4,5,2,1,2,1,3
220106508,4,1,Hombre,indi,45_54,4,4,2,4,4,1,2,2,2,4
220106509,1,1,Mujer,indi,65+,5,4,1,5,1,2,1,2,2,1
220106509,2,1,Mujer,indi,65+,2,3,3,4,2,1,1,2,1,2
220106509,3,1,Mujer,indi,65+,4,3,2,4,2,2,2,2,2,3
220106509,4,1,Mujer,indi,65+,4,3,1,3,1,2,1,2,1,4
220106602,1,1,Mujer,indi,25_34,4,5,2,4,5,2,1,2,2,1
220106602,2,1,Mujer,indi,25_34,3,3,2,3,4,1,1,1,1,2
220106602,3,1,Mujer,indi,25_34,5,3,2,4,5,1,1,1,2,3
220106602,4,1,Mujer,indi,25_34,4,5,5,5,5,2,1,2,1,4
220106603,1,1,Mujer,indi,45_54,4,4,3,4,2,2,1,2,2,1
220106603,2,1,Mujer,indi,45_54,4,4,2,4,2,2,1,2,2,2
220106603,3,1,Mujer,indi,55_64,5,4,4,4,3,2,1,2,2,3
220106603,4,1,Mujer,indi,55_64,5,5,2,5,3,2,2,1,2,4
220106604,1,1,Hombre,no_indi,18_24,3,3,2,3,4,2,1,1,1,1
220106604,2,1,Hombre,indi,25_34,3,4,3,3,2,2,1,1,1,2
220106604,3,1,Hombre,no_indi,25_34,5,4,2,4,3,2,2,1,2,3
220106604,4,1,Hombre,no_indi,25_34,5,4,4,3,3,1,1,1,1,4
220106707,1,1,Mujer,no_indi,25_34,2,2,1,2,2,1,1,1,1,1
220106707,2,1,Mujer,no_indi,25_34,4,3,2,3,2,2,1,1,1,2
220106707,3,1,Mujer,no_indi,25_34,3,3,3,4,3,2,1,1,1,3
220106707,4,1,Mujer,no_indi,35_44,4,4,4,2,4,1,2,1,1,4
220106708,1,1,Mujer,no_indi,65+,3,4,1,1,1,1,1,1,1,1
220106708,2,1,Mujer,no_indi,65+,3,3,3,4,3,2,2,2,2,2
220106708,3,1,Mujer,indi,65+,5,4,2,4,3,1,1,2,2,3
220106708,4,1,Mujer,indi,65+,5,5,4,5,1,1,1,1,1,4
220106709,1,1,Hombre,indi,18_24,5,5,2,4,5,1,1,2,1,1
220106709,2,1,Hombre,indi,25_34,5,2,1,5,3,1,1,1,1,2
220106709,3,1,Hombre,indi,25_34,5,4,2,4,4,1,1,2,2,3
220106709,4,1,Hombre,indi,25_34,5,5,3,5,4,2,1,2,1,4
220106802,1,1,Mujer,indi,25_34,4,5,2,4,5,2,1,1,1,1
220106802,2,1,Mujer,indi,35_44,3,5,4,4,4,2,2,1,1,2
220106802,3,1,Mujer,indi,35_44,4,3,2,4,1,1,1,1,1,3
220106802,4,1,Mujer,indi,35_44,4,5,4,5,3,2,1,1,1,4
220106807,1,1,Mujer,no_indi,25_34,4,4,2,3,4,1,1,1,1,1
220106807,2,1,Mujer,indi,35_44,4,5,2,4,4,1,1,1,1,2
220106807,3,1,Mujer,indi,35_44,4,3,2,5,5,2,1,1,2,3
220106807,4,1,Mujer,indi,35_44,5,5,3,5,2,2,1,1,1,4
220106901,1,1,Mujer,indi,18_24,4,4,2,3,4,1,1,1,2,1
220106901,2,1,Mujer,no_indi,25_34,3,3,3,1,2,2,1,1,2,2
220106901,3,1,Mujer,indi,25_34,4,3,2,3,2,1,1,2,2,3
220106901,4,1,Mujer,indi,25_34,4,5,3,5,3,2,1,2,1,4
220106904,1,1,Mujer,no_indi,45_54,5,4,2,3,4,1,2,2,1,1
220106904,2,1,Mujer,no_indi,45_54,4,4,2,4,4,1,1,1,1,2
220106904,3,1,Mujer,indi,55_64,5,4,1,5,4,2,2,2,2,3
220106904,4,1,Mujer,indi,55_64,4,5,1,4,3,2,1,1,1,4
220106905,1,1,Mujer,no_indi,25_34,3,4,4,2,4,1,1,1,1,1
220106905,2,1,Mujer,no_indi,25_34,3,2,3,2,2,2,2,2,2,2
220106905,3,1,Mujer,no_indi,25_34,5,5,2,4,3,1,1,1,1,3
220106905,4,1,Mujer,indi,35_44,4,5,2,4,3,1,1,1,1,4
220106906,1,1,Mujer,no_indi,45_54,4,5,1,4,4,2,1,2,2,1
220106906,2,1,Mujer,no_indi,55_64,5,4,3,4,2,1,2,1,2,2
220106906,3,1,Mujer,no_indi,55_64,3,4,2,5,3,1,1,1,1,3
220106906,4,1,Mujer,no_indi,55_64,1,4,2,3,2,1,1,1,1,4
220107002,1,1,Mujer,indi,35_44,4,4,1,4,5,2,1,2,2,1
220107002,2,1,Mujer,indi,45_54,4,4,2,4,5,2,1,1,1,2
220107002,3,1,Mujer,indi,45_54,5,2,2,4,5,1,1,2,1,3
220107002,4,1,Mujer,indi,45_54,5,5,3,4,5,2,2,2,2,4
220107102,1,1,Hombre,indi,55_64,5,5,2,5,4,1,1,1,1,1
220107102,2,1,Hombre,indi,55_64,5,3,1,5,3,2,1,1,2,2
220107102,3,1,Hombre,indi,55_64,4,3,2,5,5,1,1,1,1,3
220107102,4,1,Hombre,indi,55_64,5,4,2,4,4,1,1,1,1,4
220107109,1,1,Hombre,no_indi,18_24,3,2,4,2,3,2,1,1,1,1
220107109,2,1,Hombre,no_indi,25_34,3,1,4,2,2,2,1,1,1,2
220107109,3,1,Hombre,no_indi,25_34,4,2,3,2,1,1,1,2,1,3
220107109,4,1,Hombre,indi,25_34,4,2,3,2,1,1,1,2,1,4
220107201,1,1,Mujer,indi,35_44,4,5,3,4,5,2,2,2,1,1
220107201,2,1,Mujer,indi,35_44,4,4,2,4,4,2,1,2,2,2
220107201,3,1,Mujer,indi,45_54,4,4,4,3,2,2,2,1,1,3
220107201,4,1,Mujer,indi,45_54,3,5,2,5,4,2,1,2,1,4
220107206,1,1,Hombre,no_indi,35_44,5,2,1,3,4,1,1,1,2,1
220107206,2,1,Hombre,no_indi,35_44,4,4,2,4,2,1,1,2,1,2
220107206,3,1,Hombre,indi,45_54,4,4,2,4,2,1,1,1,1,3
220107206,4,1,Hombre,indi,45_54,4,5,4,5,3,2,1,1,1,4
